sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0075,skipped,not_genuine_contrast,,,,,
s0077,skipped,not_genuine_contrast,,,,,
s0078,skipped,not_genuine_contrast,,,,,
s0079,skipped,not_genuine_contrast,,,,,
s0080,skipped,same_finding_different_wording,,,,,
s0081,skipped,not_genuine_contrast,,,,,
s0082,pair_created,,LLM-era code-switching: synthetic generation vs zero-shot transfer,"Synthetic code-mixed data for language modeling can be effectively generated by using linguistic theory (e.g. equivalence-constraint-based mixing) to synthesize training examples, improving code-mixed/code-switched language models.",pratapa-etal-2018-language,"Multilingual large language models are not yet effective code-switchers: despite broad multilingual pretraining, they fail to robustly handle real (naturalistic) code-switching phenomena in zero-shot settings.",zhang-etal-2023-multilingual
s0084,skipped,not_genuine_contrast,,,,,
s0093,skipped,not_genuine_contrast,,,,,
s0094,skipped,insufficient_context,,,,,
s0095,skipped,not_genuine_contrast,,,,,
s0096,skipped,not_genuine_contrast,,,,,
s0097,skipped,not_genuine_contrast,,,,,
s0099,skipped,not_genuine_contrast,,,,,
s0100,skipped,insufficient_context,,,,,
s0101,skipped,not_genuine_contrast,,,,,
s0102,skipped,not_genuine_contrast,,,,,
s0103,skipped,not_genuine_contrast,,,,,
s0105,skipped,not_genuine_contrast,,,,,
s0107,skipped,not_genuine_contrast,,,,,
s0116,skipped,not_genuine_contrast,,,,,
s0118,pair_created,,Neural weight-update rules: Hebbian vs Delta,"The Hebbian learning rule updates synaptic/memory weights via reinforcement-driven, correlation-based updates: connections between co-activated units are strengthened without reference to an explicit target output or error signal.",chakraverty2019hebbian,"The Delta learning rule updates memory traces via supervised, error-corrective control: weights are adjusted in proportion to the difference between the actual and desired (target) output.",prados1989neural
s0120,skipped,not_genuine_contrast,,,,,
s0121,skipped,same_finding_different_wording,,,,,
s0122,skipped,same_finding_different_wording,,,,,
s0125,skipped,not_genuine_contrast,,,,,
s0134,skipped,not_genuine_contrast,,,,,
s0136,skipped,insufficient_context,,,,,
s0138,skipped,not_genuine_contrast,,,,,
s0143,skipped,insufficient_context,,,,,
s0144,skipped,insufficient_context,,,,,
s0146,skipped,insufficient_context,,,,,
s0147,skipped,not_genuine_contrast,,,,,
s0154,skipped,not_genuine_contrast,,,,,
