sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0081,skipped,not_genuine_contrast,,,,,
s0083,skipped,off_domain_not_nlp,,,,,
s0084,skipped,not_genuine_contrast,,,,,
s0085,skipped,not_genuine_contrast,,,,,
s0088,skipped,off_domain_not_nlp,,,,,
s0090,skipped,off_domain_not_nlp,,,,,
s0094,skipped,not_genuine_contrast,,,,,
s0101,skipped,off_domain_not_nlp,,,,,
s0103,skipped,off_domain_not_nlp,,,,,
s0106,skipped,insufficient_context,,,,,
s0107,skipped,insufficient_context,,,,,
s0108,skipped,not_genuine_contrast,,,,,
s0125,skipped,not_genuine_contrast,,,,,
s0126,skipped,not_genuine_contrast,,,,,
s0128,skipped,not_genuine_contrast,,,,,
s0132,skipped,not_genuine_contrast,,,,,
s0133,skipped,off_domain_not_nlp,,,,,
s0134,skipped,off_domain_not_nlp,,,,,
s0139,skipped,not_genuine_contrast,,,,,
s0145,skipped,off_domain_not_nlp,,,,,
s0148,skipped,not_genuine_contrast,,,,,
s0149,skipped,not_genuine_contrast,,,,,
s0150,skipped,not_genuine_contrast,,,,,
s0151,skipped,not_genuine_contrast,,,,,
s0152,skipped,not_genuine_contrast,,,,,
s0153,skipped,not_genuine_contrast,,,,,
s0157,skipped,not_genuine_contrast,,,,,
s0158,skipped,not_genuine_contrast,,,,,
s0161,skipped,off_domain_not_nlp,,,,,
s0162,skipped,off_domain_not_nlp,,,,,
s0167,skipped,not_genuine_contrast,,,,,
s0168,skipped,not_genuine_contrast,,,,,
