sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0235,skipped,not_genuine_contrast,,,,,
s0236,skipped,not_genuine_contrast,,,,,
s0237,skipped,not_genuine_contrast,,,,,
s0238,skipped,not_genuine_contrast,,,,,
s0240,skipped,insufficient_context,,,,,
s0242,skipped,not_genuine_contrast,,,,,
s0243,skipped,not_genuine_contrast,,,,,
s0246,skipped,not_genuine_contrast,,,,,
s0249,skipped,not_genuine_contrast,,,,,
s0250,skipped,not_genuine_contrast,,,,,
s0254,skipped,not_genuine_contrast,,,,,
s0255,skipped,not_genuine_contrast,,,,,
s0257,skipped,not_genuine_contrast,,,,,
s0258,skipped,not_genuine_contrast,,,,,
s0259,skipped,not_genuine_contrast,,,,,
s0262,skipped,not_genuine_contrast,,,,,
s0266,skipped,not_genuine_contrast,,,,,
s0268,skipped,not_genuine_contrast,,,,,
s0272,skipped,not_genuine_contrast,,,,,
s0275,skipped,not_genuine_contrast,,,,,
s0277,skipped,insufficient_context,,,,,
s0278,skipped,insufficient_context,,,,,
s0280,skipped,not_genuine_contrast,,,,,
s0283,skipped,not_genuine_contrast,,,,,
s0284,pair_created,,online discourse and community ideals,"Early theorizing on virtual communities (Rheingold, 'The Virtual Community: Homesteading on the Electronic Frontier') held that computer-mediated communication and online communities would foster mutual understanding among participants.",rheingold00,"Empirical work on online social media (Mathew et al., 'Spread of hate speech in online social media') finds that hate speech spreads widely through these platforms, contradicting hopes that online discussion would primarily promote mutual understanding.",binny2019
s0285,skipped,not_genuine_contrast,,,,,
