sentence_id,status,skip_reason,topic,hypothesis_a,source_a,hypothesis_b,source_b
s0287,skipped,insufficient_context,,,,,
s0288,skipped,not_genuine_contrast,,,,,
s0289,skipped,same_finding_different_wording,,,,,
s0291,skipped,not_genuine_contrast,,,,,
s0292,skipped,not_genuine_contrast,,,,,
s0297,skipped,same_finding_different_wording,,,,,
s0298,skipped,same_finding_different_wording,,,,,
s0299,skipped,insufficient_context,,,,,
s0300,skipped,not_genuine_contrast,,,,,
s0301,skipped,not_genuine_contrast,,,,,
s0304,skipped,not_genuine_contrast,,,,,
s0305,skipped,not_genuine_contrast,,,,,
s0307,pair_created,,Emergent abilities of LLMs,"Apparent 'emergent abilities' of large language models are largely a measurement artifact: using linear/continuous metrics (e.g., token-edit distance) instead of discontinuous metrics like accuracy reveals smooth, continuous, and predictable improvements in model performance with scale, rather than sudden qualitative jumps.",schaeffer2023emergent,Large language models display genuine emergent abilities: capabilities that are essentially absent in smaller-scale models but appear abruptly and unpredictably once a certain scale threshold is crossed.,wei2022emergent
s0308,skipped,not_genuine_contrast,,,,,
s0309,skipped,not_genuine_contrast,,,,,
s0310,skipped,not_genuine_contrast,,,,,
s0311,skipped,not_genuine_contrast,,,,,
s0314,skipped,not_genuine_contrast,,,,,
s0315,skipped,not_genuine_contrast,,,,,
s0316,skipped,same_finding_different_wording,,,,,
s0319,skipped,not_genuine_contrast,,,,,
s0320,skipped,not_genuine_contrast,,,,,
s0321,skipped,not_genuine_contrast,,,,,
s0322,skipped,not_genuine_contrast,,,,,
s0323,skipped,not_genuine_contrast,,,,,
s0324,skipped,not_genuine_contrast,,,,,
s0326,skipped,not_genuine_contrast,,,,,
s0327,skipped,not_genuine_contrast,,,,,
s0328,skipped,not_genuine_contrast,,,,,
s0329,pair_created,,LLMs identifying reasoning errors,"LLMs generally perform poorly at pinpointing the location of errors within their own reasoning traces, even though they can correct an error once its location is explicitly given to them.",tyen-etal-2024-llms,"Evaluation on ProcessBench shows that reasoning-focused models such as OpenAI's o1 and QwQ achieve remarkable performance at identifying process errors, even on challenging mathematical reasoning benchmarks.",zheng2024processbenchidentifyingprocesserrors
s0330,skipped,not_genuine_contrast,,,,,
s0331,skipped,not_genuine_contrast,,,,,
s0335,skipped,not_genuine_contrast,,,,,
s0336,skipped,not_genuine_contrast,,,,,
s0340,pair_created,,LLMs' inductive reasoning ability,"Pre-trained language models can serve as effective inductive reasoners, capable of inducing general rules from given examples.",yang-etal-2024-language,A comprehensive evaluation shows that even advanced LLMs struggle with simple inductive reasoning tasks when tested in symbolic settings.,bowen-etal-2024-comprehensive
s0342,skipped,not_genuine_contrast,,,,,
s0344,skipped,insufficient_context,,,,,
